"","Sub","Run","x","y","FixDur","NumFix","Stim","Talker","Syll","PC_Eyes","PC_Mouth","PC_Off","PC_Up","PC_Low","Dist_Eyes","Dist_Mouth","Code","AQ","NewNum"
"8164",35,1,937.195020746888,557.072614107884,5784,6,3,1,3,0.151452282157676,0.659751037344398,0.0674273858921162,0.340248962655602,0.659751037344398,3.10961181081002,1.770435695881,8818,21,70
"8165",35,1,903.948740225891,585.551694178975,4604,3,5,2,2,0,0.923544743701129,0,0.0764552562988706,0.923544743701129,2.95830968125575,1.41521395514646,8818,21,70
"8166",35,1,968.648342059337,565.16404886562,6876,3,3,1,3,0,0.918848167539267,0,0.081151832460733,0.918848167539267,2.80205433928654,0.625666604743261,8818,21,70
"8167",35,1,894.894507410636,539.183086312119,2294,9,10,4,1,0.184829991281604,0.617262423714037,0.0549258936355711,0.292066259808195,0.707933740191805,2.42273262070511,1.72246550528561,8818,21,70
"8168",35,1,906.881720430108,459.609677419355,1860,7,1,1,1,0.178494623655914,0.2,0.325806451612903,0.8,0.2,2.4237917106265,3.57335410535117,8818,21,70
"8169",35,1,925.811789038263,514.250258531541,3868,7,5,2,2,0.512926577042399,0.352637021716649,0.0165460186142709,0.52947259565667,0.47052740434333,1.9179960487173,2.3306328212558,8818,21,70
"8170",35,1,935.30828351836,516.720751494449,2342,12,4,2,1,0.164816396242528,0.456874466268147,0.322801024765158,0.487617421007686,0.512382578992314,2.08725122669103,2.18310083658216,8818,21,70
"8171",35,1,888.291666666667,542.736111111111,3456,4,12,4,3,0,0.486111111111111,0,0,1,2.28944946907247,1.69645995960835,8818,21,70
"8172",35,1,930.019064124783,704.901213171577,3462,7,6,2,3,0,0.559792027729636,0.440207972270364,0,1,5.63479172830816,3.3621678602877,8818,21,70
"8173",35,1,917.971394517283,455.376638855781,3356,5,8,3,2,0.64839094159714,0.176400476758045,0,0.823599523241955,0.176400476758045,1.82963884561847,2.56131317016812,8818,21,70
"8174",35,1,992.625477707006,464.485350318471,1570,4,7,3,1,0.352866242038217,0.63312101910828,0.0140127388535032,0.352866242038217,0.647133757961783,2.20145566471146,2.18203979829979,8818,21,70
"8175",35,1,925.997316636852,482.386404293381,4472,9,11,4,2,0.862254025044723,0,0.092128801431127,0.957960644007156,0.0420393559928444,1.12196898534092,3.19980397652244,8818,21,70
"8176",35,1,906.634069400631,475.108307045216,5706,6,9,3,3,0.135646687697161,0.116719242902208,0.0683491062039958,0.320715036803365,0.679284963196635,2.32761027991057,2.30494691319644,8818,21,70
"8177",35,1,936.723320158103,477.1534914361,6072,7,2,1,2,0.700922266139657,0.135046113306983,0.0579710144927536,0.820816864295125,0.179183135704875,1.49616814914504,2.8229060423301,8818,21,70
"8178",35,2,985.825750242014,473.051306873185,4132,6,8,3,2,0,0.587608906098742,0.109390125847047,0.412391093901258,0.587608906098742,1.9801014458479,1.63210311447532,8818,21,70
"8179",35,2,1005.37399821906,481.728406055209,6738,4,9,3,3,0.178984861976848,0.821015138023152,0,0.178984861976848,0.821015138023152,2.05440174492814,1.51621299795577,8818,21,70
"8180",35,2,1034.23866348449,485.499602227526,5028,3,2,1,2,0.544948289578361,0.373906125696102,0,0.626093874303898,0.373906125696102,1.9834856655386,2.51301176174229,8818,21,70
"8181",35,2,958.583559782609,495.120244565217,5888,6,11,4,2,0.652853260869565,0.347146739130435,0,0.652853260869565,0.347146739130435,1.37156013034121,2.41018578222584,8818,21,70
"8182",35,2,1030.25331971399,477.640449438202,5874,7,12,4,3,0.573033707865168,0.114402451481103,0.312563840653728,0.772216547497446,0.227783452502554,2.76696111210502,4.25039035462271,8818,21,70
"8183",35,2,1027.73473684211,488.431578947368,3800,11,5,2,2,0.307368421052632,0.232631578947368,0.46,0.767368421052632,0.232631578947368,2.86273249702429,3.6787243217411,8818,21,70
"8184",35,2,956.216239316239,475.569230769231,2340,4,10,4,1,0.517948717948718,0,0,0.672649572649573,0.327350427350427,1.22156806086058,2.73602085192999,8818,21,70
"8185",35,2,1040.53450920245,463.208588957055,2608,6,1,1,1,0.863496932515337,0,0.136503067484663,0.900306748466258,0.0996932515337423,1.71323820064734,3.90513138580432,8818,21,70
"8186",35,2,976.313698630137,536.1,2920,7,4,2,1,0.31027397260274,0.621917808219178,0.0678082191780822,0.378082191780822,0.621917808219178,2.04269204332215,1.80511755327751,8818,21,70
"8187",35,2,984.847328244275,461.521628498728,1572,5,7,3,1,0.287531806615776,0,0,0.493638676844784,0.506361323155216,1.48114964243149,1.88829856521903,8818,21,70
"8188",35,2,995.972794723825,496.007419620775,7278,6,6,2,3,0.308326463314097,0.399010717230008,0.208573784006595,0.600989282769992,0.399010717230008,1.80358357577776,2.49848684667064,8818,21,70
"8189",35,2,1024.2435105068,489.072311495674,9708,9,3,1,3,0.425216316440049,0.0902348578491965,0,0.754017305315204,0.245982694684796,1.59775234771071,2.50477631939876,8818,21,70
"8190",35,2,985.929140127389,516.860668789809,5024,6,5,2,2,0.161624203821656,0.211783439490446,0,0.726114649681529,0.273885350318471,1.42837024429066,2.00086033159408,8818,21,70
"8191",35,2,988.273648648649,535.581925675676,2368,5,4,2,1,0.456925675675676,0.543074324324324,0,0.456925675675676,0.543074324324324,1.84004032639944,1.81718254625043,8818,21,70
"8192",35,2,970.000806451613,520.345967741936,4960,8,11,4,2,0.400806451612903,0.458064516129032,0,0.541935483870968,0.458064516129032,1.83627844202547,1.90042209536375,8818,21,70
"8193",35,2,984.86288209607,451.684716157205,2290,6,1,1,1,0.933624454148472,0,0.0663755458515284,1,0,0.858486089524162,3.11203505001764,8818,21,70
"8194",35,2,965.593406593407,490.076923076923,728,2,10,4,1,0.791208791208791,0.208791208791209,0,0.791208791208791,0.208791208791209,0.794798307217022,2.42546449953967,8818,21,70
"8195",35,2,1033.58883248731,534.746192893401,1182,3,6,2,3,0,0,0.0558375634517767,0.944162436548223,0.0558375634517767,2.25546429146044,2.44389849860302,8818,21,70
"8196",35,2,990.277894736842,501.452631578947,1900,5,7,3,1,0.747368421052632,0,0.252631578947368,0.747368421052632,0.252631578947368,2.38632448953064,2.99512965150041,8818,21,70
"8197",35,2,1000.00187441425,456.733833177132,6402,5,9,3,3,0.0618556701030928,0.375820056232427,0.148078725398313,0.438612933458294,0.561387066541706,1.64397414424666,2.07620013639713,8818,21,70
"8198",35,2,1024.18927973199,459.5594639866,2388,9,2,1,2,0.64321608040201,0,0.122278056951424,1,0,1.33921114820369,3.0363268324567,8818,21,70
"8199",35,2,1025.91799363057,408.771496815287,7536,6,3,1,3,0.302547770700637,0,0.697452229299363,1,0,1.66287441966865,4.19421443849927,8818,21,70
"8200",35,2,992.075367647059,448.973345588235,6528,6,12,4,3,0.0762867647058824,0,0.615808823529412,1,0,1.684078554205,3.67827095602726,8818,21,70
"8201",35,2,986.796893667861,515.256869772999,3348,6,8,3,2,0.764635603345281,0,0.235364396654719,0.764635603345281,0.235364396654719,3.12486037245614,4.18365166782728,8818,21,70
"8202",35,2,1004.42616372392,493.066613162119,7476,9,6,2,3,0.139646869983949,0.0842696629213483,0.329052969502408,0.915730337078652,0.0842696629213483,1.57977012731809,2.73129152319415,8818,21,70
"8203",35,2,985.980997624703,493.992082343626,5052,4,11,4,2,0.293745051464766,0.462391132224861,0.169437846397466,0.537608867775139,0.462391132224861,1.878276008963,2.59233638768057,8818,21,70
"8204",35,2,1039.18181818182,449.477272727273,4224,5,2,1,2,0.144886363636364,0,0.365530303030303,0.671401515151515,0.328598484848485,2.03484790310638,3.35188179907191,8818,21,70
"8205",35,2,993.555683122847,389.555683122847,1742,5,7,3,1,0.909299655568312,0,0.0619977037887486,1,0,0.85737469585434,3.55392786120687,8818,21,70
"8206",35,2,1023.30846774194,475.284274193548,2976,4,9,3,3,0.092741935483871,0,0,0.30241935483871,0.69758064516129,2.03260704530209,1.85993936756623,8818,21,70
"8207",35,2,1012.92822025565,454.647000983284,6102,8,12,4,3,0.672566371681416,0,0.327433628318584,1,0,1.92125177063166,3.65272806085616,8818,21,70
"8208",35,2,1001.86876438987,453.865694551036,2606,8,4,2,1,0.194167306216424,0,0.399079048349962,1,0,1.56540156711129,3.43616242520937,8818,21,70
"8209",35,2,977.8545941124,373.834968777877,4484,4,5,2,2,0,0,1,1,0,2.4142926248407,5.18594453988618,8818,21,70
"8210",35,2,1021.56153846154,388.476923076923,2080,2,8,3,2,0.669230769230769,0,0.330769230769231,1,0,1.70558808432793,3.83593077658736,8818,21,70
"8211",35,2,1016.90577507599,408.212765957447,1316,6,1,1,1,0.641337386018237,0,0.358662613981763,1,0,1.61181708047868,4.16588759511269,8818,21,70
"8212",35,2,978.356164383562,475.849315068493,876,3,3,1,3,0.63013698630137,0.136986301369863,0.232876712328767,0.63013698630137,0.36986301369863,2.22573949276572,3.51415244266202,8818,21,70
"8213",35,2,946.509687034277,487.225037257824,1342,3,10,4,1,0.499254843517139,0.150521609538003,0,0.849478390461997,0.150521609538003,1.03415799696351,2.44547702270449,8818,21,70
"8214",35,2,943.76254180602,456.627424749164,8970,5,12,4,3,0,0.205351170568562,0.676923076923077,0.794648829431438,0.205351170568562,1.60487321603288,3.15595894145691,8818,21,70
"8215",35,2,967.356756756757,585.735135135135,2960,3,8,3,2,0.237837837837838,0.394594594594595,0.367567567567568,0.237837837837838,0.762162162162162,4.1836981402581,3.07244966037919,8818,21,70
"8216",35,2,993.787216148024,429.227081581161,4756,7,11,4,2,0.148864592094197,0.266610597140454,0.584524810765349,0.733389402859546,0.266610597140454,2.67888753789107,4.01789278148056,8818,21,70
"8217",35,2,956.615453728661,624.620844564241,4452,4,2,1,2,0,0,0.5759209344115,0.198562443845463,0.801437556154537,4.92520735211308,4.22393653207648,8818,21,70
"8218",35,2,990.070175438596,454.366228070175,912,2,7,3,1,0.50219298245614,0,0,0.50219298245614,0.49780701754386,1.33201819790109,2.03728574944376,8818,21,70
"8219",35,2,960.191446028513,551.62932790224,5892,2,5,2,2,0.386965376782077,0.613034623217923,0,0.386965376782077,0.613034623217923,1.85088876578578,1.20718477432955,8818,21,70
"8220",35,2,990.722964763062,441.962332928311,4938,6,9,3,3,0.0607533414337789,0.351154313487242,0.521263669501823,0.54678007290401,0.45321992709599,2.1926570542469,2.80661513313855,8818,21,70
"8221",35,2,956.900948366702,862.087460484721,1898,8,4,2,1,0.305584826132771,0.409905163329821,0.284510010537408,0.305584826132771,0.694415173867229,9.17994904122854,8.52339224513878,8818,21,70
"8222",35,2,1029.96651785714,491.793526785714,5376,6,3,1,3,0.078125,0.0725446428571429,0.203125,0.705357142857143,0.294642857142857,1.91629657084598,2.55108038698783,8818,21,70
"8223",35,2,1038.27797513322,473.570159857904,2252,4,1,1,1,0.303730017761989,0,0.238010657193606,0.642095914742451,0.357904085257549,2.33830580463895,3.24603782211517,8818,21,70
"8224",35,2,1031.27777777778,462.157986111111,6912,9,6,2,3,0.189236111111111,0,0.559895833333333,0.919270833333333,0.0807291666666667,2.44753593350113,4.1495397554922,8818,21,70
"8225",35,2,1025.12295081967,299.77868852459,732,3,12,4,3,0,0,1,1,0,4.29547947122409,7.07945833896983,8818,21,70
"8226",35,2,1038.34359805511,291.470016207455,1234,4,7,3,1,0.520259319286872,0,0.479740680713128,1,0,3.47043324300099,6.02196276395036,8818,21,70
"8227",35,2,984,413,4476,1,3,1,3,1,0,0,1,0,1,0.864882104209482,8818,21,70
"8228",35,2,924.362568519969,455.84103367267,2554,5,10,4,1,0.287392325763508,0,0.509005481597494,0.880187940485513,0.119812059514487,1.73243370999252,3.51667553782998,8818,21,70
"8229",35,2,1034.18864292589,475.512030798845,6234,8,6,2,3,0.504331087584216,0.0288739172281039,0.250240615976901,0.971126082771896,0.0288739172281039,2.1136779515822,3.7685898516586,8818,21,70
"8230",35,2,1019.07023144453,457.79728651237,2506,10,4,2,1,0.401436552274541,0.0127693535514765,0.367916999201915,0.976057462090982,0.0239425379090184,2.18808909708151,3.68248718998741,8818,21,70
"8231",35,2,996.316309719934,478.518945634267,4856,5,2,1,2,0.816309719934102,0,0.103789126853377,0.920098846787479,0.0799011532125206,1.13115338348015,2.55987994832153,8818,21,70
"8232",35,2,1074.51329787234,440.496010638298,4512,5,9,3,3,0.541223404255319,0,0.458776595744681,0.875,0.125,3.4923668133684,4.38906941286312,8818,21,70
"8233",35,2,1014.14832925835,434.929095354523,4908,9,5,2,2,0.0252648736756316,0,0.658516707416463,1,0,2.22461950005543,3.97770165708988,8818,21,70
"8234",35,2,1027.44421052632,360.458947368421,3800,5,8,3,2,0.556842105263158,0,0.443157894736842,1,0,1.85396260509634,4.49894423074489,8818,21,70
"8235",35,2,986.879670063076,395.995147986414,4122,8,1,1,1,0.103833090732654,0,0.74235807860262,1,0,1.70450209962146,4.38369487265934,8818,21,70
"8236",35,3,1001.77369439072,544.323017408124,2068,4,1,1,1,0.0589941972920696,0.568665377176016,0,0.431334622823985,0.568665377176016,2.40453283703215,1.3113143406516,8818,21,70
"8237",35,3,1205.91680532446,592.936772046589,2404,7,4,2,1,0.0474209650582363,0.371880199667221,0.519134775374376,0.315307820299501,0.684692179700499,6.85303754361836,6.01278690464559,8818,21,70
"8238",35,3,1093.34066985646,572.320574162679,6270,9,3,1,3,0.199043062200957,0.386602870813397,0.240191387559809,0.360765550239234,0.639234449760766,4.40313032500222,3.56443799467477,8818,21,70
"8239",35,3,1040.2224247949,486.622607110301,4388,6,2,1,2,0.670920692798541,0.329079307201459,0,0.670920692798541,0.329079307201459,1.88732510283764,2.60385980109442,8818,21,70
"8240",35,3,985.880890052356,702.344240837696,3056,10,8,3,2,0.227748691099476,0.472513089005236,0.256544502617801,0.227748691099476,0.772251308900524,7.3639845885208,6.37630437451239,8818,21,70
"8241",35,3,1033.87149321267,625.494117647059,6630,9,6,2,3,0.310407239819005,0.358371040723982,0.192760180995475,0.534841628959276,0.465158371040724,4.44049998345711,4.0196374784886,8818,21,70
"8242",35,3,1028.48108552632,509.221217105263,4864,7,5,2,2,0.591282894736842,0.232730263157895,0,0.628289473684211,0.371710526315789,1.89284289276549,2.58465206284511,8818,21,70
"8243",35,3,983.679213002566,528.813515825492,4676,8,11,4,2,0.267750213857998,0.457656116338751,0.0153977758768178,0.380667236954662,0.619332763045338,1.98049937927823,1.94488219581874,8818,21,70
"8244",35,3,1040.27846364883,526.540466392318,4374,4,9,3,3,0.484224965706447,0.310013717421125,0.205761316872428,0.484224965706447,0.515775034293553,3.36441825994095,3.2119896960877,8818,21,70
"8245",35,3,1010.395,476.303333333333,1200,3,7,3,1,0.331666666666667,0.09,0,0.331666666666667,0.668333333333333,1.98270784009659,1.83200589815859,8818,21,70
"8246",35,3,1089.94488817891,550.26357827476,2504,10,10,4,1,0.266773162939297,0.0527156549520767,0.195686900958466,0.80111821086262,0.19888178913738,4.0587778685977,4.39334683777808,8818,21,70
"8247",35,3,1000.55936454849,565.853678929766,7176,3,12,4,3,0.13628762541806,0.86371237458194,0,0.13628762541806,0.86371237458194,2.78106032012465,1.62255539114975,8818,21,70
"8248",35,3,1031.3980952381,497.801904761905,4200,4,8,3,2,0,0.705714285714286,0.133333333333333,0.294285714285714,0.705714285714286,2.79143870742683,1.71355796330164,8818,21,70
"8249",35,3,1048.51374207188,528.869626497533,5676,5,11,4,2,0,0.262861169837914,0.45877378435518,0.509513742071882,0.490486257928118,3.01995149794364,2.92632328969692,8818,21,70
"8250",35,3,1134.95311091073,478.743913435527,4436,10,5,2,2,0.458972046889089,0,0.541027953110911,1,0,4.24117276009524,5.31508229252277,8818,21,70
"8251",35,3,1039.85288640596,519.349162011173,12888,2,9,3,3,0,1,0,0,1,3.03978430189386,1.55820701287957,8818,21,70
"8252",35,3,999.311073541843,515.882502113271,7098,6,6,2,3,0,0.617920540997464,0.382079459002536,0.382079459002536,0.617920540997464,2.20315388460332,2.50045359512687,8818,21,70
"8253",35,3,1011.99435559737,443.962370649106,4252,9,2,1,2,0.839134524929445,0,0.160865475070555,1,0,1.33141971722714,3.43650539293693,8818,21,70
"8254",35,3,1016.04892966361,502.341896024465,9810,7,12,4,3,0.572477064220184,0,0.017737003058104,0.628746177370031,0.371253822629969,2.01991177059349,2.84119569757752,8818,21,70
"8255",35,3,1203.06501283148,550.205303678358,7014,12,3,1,3,0,0.269461077844311,0.526090675791275,0.0710008554319932,0.928999144568007,5.83009263304116,5.11304515288973,8818,21,70
"8256",35,3,990.464615384615,564.946153846154,1300,5,10,4,1,0.190769230769231,0,0.352307692307692,0.647692307692308,0.352307692307692,2.68531915959886,2.10939283844031,8818,21,70
"8257",35,3,1035.48150470219,596.865830721003,3190,9,1,1,1,0.151724137931034,0.344200626959248,0.504075235109718,0.201253918495298,0.798746081504702,4.28548843393291,2.51323387449106,8818,21,70
"8258",35,3,1001.70726714432,519.196519959058,1954,6,7,3,1,0.0747185261003071,0.63050153531218,0.294779938587513,0.0747185261003071,0.925281473899693,2.81758204023281,1.64025861672272,8818,21,70
"8259",35,3,1025.05515370705,531.093128390597,2212,7,4,2,1,0.132007233273056,0.646473779385172,0.163652802893309,0.353526220614828,0.646473779385172,2.55874827778063,2.24380330314309,8818,21,70
"8260",35,3,1001.95779816514,526.051376146789,3270,5,9,3,3,0.46605504587156,0.339449541284404,0.194495412844037,0.46605504587156,0.53394495412844,2.94411800722159,2.42398712525056,8818,21,70
"8261",35,3,1007.99550417469,569.861271676301,3114,3,4,2,1,0.282594733461785,0.717405266538215,0,0.282594733461785,0.717405266538215,2.7045352315214,1.96778463793774,8818,21,70
"8262",35,3,1083.62799616491,516.485139022052,6258,6,3,1,3,0.485139022051774,0.443911792905081,0.0709491850431448,0.556088207094918,0.443911792905081,3.39354182936036,3.1578807268576,8818,21,70
"8263",35,3,1045.92004153686,527.596053997923,5778,12,12,4,3,0.588785046728972,0.0145379023883697,0.237798546209761,0.839044652128764,0.160955347871236,4.07555941613926,4.8443497364667,8818,21,70
"8264",35,3,1044.17441860465,633.046511627907,1376,5,1,1,1,0,0,0.286337209302326,0.713662790697674,0.286337209302326,4.77740776780247,4.27586225188708,8818,21,70
"8265",35,3,1039.81105990783,473.643625192012,2604,4,7,3,1,0.188940092165899,0.162826420890937,0,0.609831029185868,0.390168970814132,2.22043856583441,2.17698180415874,8818,21,70
"8266",35,3,1016.54320987654,503.679012345679,2430,6,6,2,3,0.558024691358025,0.0271604938271605,0,0.97283950617284,0.0271604938271605,1.73004453077078,2.80798642465645,8818,21,70
"8267",35,3,1010.42941176471,491.173529411765,680,5,10,4,1,0.494117647058824,0.0294117647058824,0.285294117647059,0.720588235294118,0.279411764705882,2.04626977962055,3.08233039557763,8818,21,70
"8268",35,3,976.44,545.504516129032,3100,9,5,2,2,0.619354838709677,0.206451612903226,0.174193548387097,0.619354838709677,0.380645161290323,2.4063937723588,2.6713301469626,8818,21,70
"8269",35,3,1034.15322580645,536.348566308244,4464,8,2,1,2,0.171146953405018,0.432795698924731,0,0.171146953405018,0.828853046594982,2.60329294420033,1.88764678013429,8818,21,70
"8270",35,3,1040.51054852321,475.657172995781,3792,7,8,3,2,0.633966244725738,0.188818565400844,0.0970464135021097,0.714135021097046,0.285864978902954,2.44312540530795,2.51440435960152,8818,21,70
"8271",35,3,1000.74769230769,540.650256410256,3900,6,11,4,2,0.0369230769230769,0.593846153846154,0,0.406153846153846,0.593846153846154,2.25102435712672,1.8840451036676,8818,21,70
"8272",35,3,1011.95253419147,472.473853580048,2486,8,10,4,1,0.205148833467418,0.133547868061142,0.371681415929204,0.654062751407884,0.345937248592116,2.04368437131931,3.22600788440829,8818,21,70
"8273",35,3,1003.21652421652,559.317188983856,6318,5,6,2,3,0.409306742640076,0.49002849002849,0.100664767331434,0.439696106362773,0.560303893637227,2.48428825899552,2.49979407721033,8818,21,70
"8274",35,3,997.847184986595,472.270777479893,6714,5,9,3,3,0.368185880250223,0.360142984807864,0.0339588918677391,0.605898123324397,0.394101876675603,1.85328841665376,2.23398814226497,8818,21,70
"8275",35,3,974.047004608295,565.613824884793,4340,9,11,4,2,0,0.144700460829493,0.0811059907834101,0.434101382488479,0.565898617511521,2.87571258130648,2.46469721090362,8818,21,70
"8276",35,3,1031.31554160126,493.427001569859,2548,3,8,3,2,0,0.102040816326531,0.116169544740973,0.781789638932496,0.218210361067504,2.49063030552127,2.03888457174671,8818,21,70
"8277",35,3,1023.30496453901,492.020094562648,3384,10,2,1,2,0.576832151300236,0.0354609929078014,0.0791962174940898,0.885342789598109,0.114657210401891,1.88291987051948,3.0781614650708,8818,21,70
"8278",35,3,910.567961165049,588.019417475728,1236,5,3,1,3,0,0,0.669902912621359,0.310679611650485,0.689320388349515,4.35094504563315,3.54866846511908,8818,21,70
"8279",35,3,940.451428571429,500.652571428571,3500,11,5,2,2,0.538285714285714,0.0331428571428571,0.313142857142857,0.828571428571429,0.171428571428571,1.8598520331065,3.33789209709196,8818,21,70
"8280",35,3,1011.71761658031,475.326424870466,1544,4,7,3,1,0,0.060880829015544,0.187823834196891,0.520725388601036,0.479274611398964,2.19221847005431,2.02543614990309,8818,21,70
"8281",35,3,1015.35090479937,513.381589299764,2542,6,4,2,1,0.634933123524784,0.011801730920535,0.033044846577498,0.955153422501967,0.044846577498033,1.83298747675877,2.70862851026987,8818,21,70
"8282",35,3,1018.2154101077,492.684341342171,2414,6,1,1,1,0.52029826014913,0.173985086992544,0,0.52029826014913,0.47970173985087,1.65679260200703,2.31302765738204,8818,21,70
"8283",35,3,976.829311885612,559.161751563896,6714,11,12,4,3,0.20017873100983,0.49597855227882,0.225201072386059,0.39142091152815,0.60857908847185,2.6817557140535,1.97577113185965,8818,21,70
"8284",35,3,975.971274685817,474.195691202873,1114,6,7,3,1,0.263913824057451,0.497307001795332,0,0.502692998204668,0.497307001795332,1.80385498647286,1.7176197411391,8818,21,70
"8285",35,3,945.967032967033,601.990580847724,1274,6,10,4,1,0,0.108320251177394,0.259026687598116,0.63265306122449,0.36734693877551,3.32196816182667,2.49163089737507,8818,21,70
"8286",35,3,980.239185750636,615.809160305344,2358,6,6,2,3,0,0.0330788804071247,0.323155216284987,0.643765903307888,0.356234096692112,3.45348261724101,2.72046228916668,8818,21,70
"8287",35,3,1101.77988826816,502.012290502793,5370,8,3,1,3,0.728491620111732,0.0391061452513966,0.232402234636872,0.728491620111732,0.271508379888268,3.24782569733174,4.41115413157359,8818,21,70
"8288",35,3,1029.896,744.696,1500,7,5,2,2,0.149333333333333,0,0.792,0.245333333333333,0.754666666666667,6.7996612475581,5.29096788457767,8818,21,70
"8289",35,3,1076.20833333333,424.842105263158,1824,3,8,3,2,0.256578947368421,0,0.530701754385965,1,0,2.6123575408548,3.55138479340461,8818,21,70
"8290",35,3,1029.99246501615,497.832077502691,3716,2,11,4,2,1,0,0,1,0,2.11870947479771,2.98127693549721,8818,21,70
"8291",35,3,989.060449050086,533.184801381693,1158,2,4,2,1,0,0.343696027633851,0,0.656303972366149,0.343696027633851,1.48946779986847,1.71815232921825,8818,21,70
"8292",35,3,990.390361445783,480.019277108434,4980,5,9,3,3,0.216867469879518,0.359036144578313,0.0180722891566265,0.428915662650602,0.571084337349398,1.91965703321275,1.69207621203806,8818,21,70
"8293",35,3,1025,442,1542,1,12,4,3,1,0,0,1,0,1,1.91678364147703,8818,21,70
"8294",35,3,1033.70642201835,427.955439056357,1526,4,1,1,1,0.790301441677588,0,0.209698558322412,0.956749672346003,0.0432503276539974,1.96858410081011,3.990787524401,8818,21,70
"8295",35,3,1023.58834134615,469.454927884615,6656,6,2,1,2,0.936298076923077,0.0528846153846154,0.0108173076923077,0.936298076923077,0.0637019230769231,1.21981477845347,2.876817551386,8818,21,70
"8296",35,4,966.394866732478,525.315893385982,6078,7,6,2,3,0.6071076011846,0.3928923988154,0,0.6071076011846,0.3928923988154,1.84866287813485,2.09905780706443,8818,21,70
"8297",35,4,952.047822374039,528.519214346712,4684,8,5,2,2,0.535439795046968,0.187019641332195,0.192997438087105,0.684884713919727,0.315115286080273,2.22974066430255,3.31672759390985,8818,21,70
"8298",35,4,912.860356865787,475.55857253685,5156,7,8,3,2,0.467028704422033,0.397982932505818,0.0643910007757952,0.602017067494181,0.397982932505818,2.47201268918018,2.44930752196807,8818,21,70
"8299",35,4,1009.7994011976,499.830838323353,8016,5,3,1,3,0.31811377245509,0.300149700598802,0,0.699850299401198,0.300149700598802,1.75050370574803,1.99359057775958,8818,21,70
"8300",35,4,1022.76470588235,470.604705882353,850,5,7,3,1,0.152941176470588,0.665882352941176,0.181176470588235,0.334117647058824,0.665882352941176,2.89243877202052,2.04060086649904,8818,21,70
"8301",35,4,968.051808406647,436.647116324536,2046,7,1,1,1,0.177908113391984,0.158357771260997,0.55327468230694,0.841642228739003,0.158357771260997,1.51060418044017,3.53145983500079,8818,21,70
"8302",35,4,915.796958855098,518.548300536673,6708,7,12,4,3,0.486583184257603,0.34257602862254,0.170840787119857,0.574239713774597,0.425760286225403,2.05606194492803,2.28286173564016,8818,21,70
"8303",35,4,895.319757365685,491.041594454073,2308,6,4,2,1,0,0.035528596187175,0.5736568457539,0.948006932409012,0.0519930675909879,2.10110043467122,3.04798730244805,8818,21,70
"8304",35,4,925.623201438849,454.590827338129,2224,4,10,4,1,0.883093525179856,0,0.116906474820144,1,0,0.914362286163727,3.20847951486355,8818,21,70
"8305",35,4,1019.20590302178,452.484891075193,5692,7,2,1,2,0.814476458186929,0,0.154602951510892,1,0,1.09239069293571,3.19769128698574,8818,21,70
"8306",35,4,978.027149321267,483.912518853695,3978,6,9,3,3,0,0.10105580693816,0.028657616892911,0.870286576168929,0.129713423831071,1.76289980578025,1.61095456142127,8818,21,70
"8307",35,4,1004.55330882353,705.623161764706,4352,10,11,4,2,0.0909926470588235,0.232536764705882,0.379595588235294,0.351102941176471,0.648897058823529,5.9801347189214,4.8359722168793,8818,21,70
"8308",35,4,950.342351716962,502.704474505723,1922,7,7,3,1,0,0.116545265348595,0.194588969823101,0.688865764828304,0.311134235171696,2.32484824097532,2.06710833900518,8818,21,70
"8309",35,4,958.22778561354,519.650211565585,2836,7,10,4,1,0.363892806770099,0.301128349788434,0.116361071932299,0.47179125528914,0.52820874471086,2.2810953181415,2.60820794896613,8818,21,70
"8310",35,4,989.050802139037,622.973262032086,4488,7,2,1,2,0,0.598039215686274,0.401960784313726,0,1,4.0925290467639,2.10165190571156,8818,21,70
"8311",35,4,978.584817244611,525.716963448922,4268,4,8,3,2,0,1,0,0,1,2.73378960482464,0.608672825821264,8818,21,70
"8312",35,4,962.120493358634,522.209677419355,4216,4,11,4,2,0.584440227703985,0.309297912713473,0,0.690702087286527,0.309297912713473,1.51040650817235,1.64268003636019,8818,21,70
"8313",35,4,946.771775827144,521.366644159352,8886,2,6,2,3,0.0506414584740041,0,0,1,0,1.20712021264413,1.75041104653981,8818,21,70
"8314",35,4,959.523007856341,644.017957351291,1782,9,1,1,1,0,0.589225589225589,0.386083052749719,0,1,4.60957211595529,2.06444840224088,8818,21,70
"8315",35,4,985.302552552553,542.867867867868,7992,4,3,1,3,0,0.495495495495495,0.0142642642642643,0.49024024024024,0.50975975975976,2.38003746004323,1.70096331779116,8818,21,70
"8316",35,4,1104.34618539787,810.020508613618,4876,10,5,2,2,0.0541427399507793,0.302707136997539,0.518457752255947,0.178835110746514,0.821164889253487,8.80276085996404,7.32824284354145,8818,21,70
"8317",35,4,1387.59762532982,135.898416886544,4548,6,12,4,3,0,0.135883905013193,0.864116094986807,0.360158311345646,0.639841688654354,16.9082691436841,16.0162198384547,8818,21,70
"8318",35,4,1004.09439834025,646.507261410788,1928,9,4,2,1,0,0.693983402489627,0.306016597510373,0,1,4.38259513343517,2.30672878303714,8818,21,70
"8319",35,4,1031.88553459119,581.610062893082,4770,2,9,3,3,0,0.69685534591195,0.30314465408805,0,1,4.30018862130251,1.60436133161434,8818,21,70
