"","Sub","Run","Movie","Avg_x","Avg_y","P_Lower","P_Upper","P_Mouth","P_Eye","P_NotROI","P_NotFace","NumFix","Std_x","Std_y"
"1163",30,1,3,1060,632,0.357142857142857,0.626373626373626,0.434065934065934,0.434065934065934,0.131868131868132,0.0164835164835165,13,49.5338273132952,65.8025508424981
"1164",30,1,4,932,670,0.818181818181818,0.154681139755767,0.759837177747625,0.0691994572591588,0.170963364993216,0.0271370420624152,31,89.4804614695212,79.8508637163973
"1165",30,1,5,813,661,0.878594249201278,0.0511182108626198,0.686900958466454,0.0511182108626198,0.261980830670927,0.0702875399361022,15,118.853831222284,49.9723219537274
"1166",30,1,6,898,687,0.713493530499076,0.262476894639556,0.609981515711645,0.0129390018484288,0.377079482439926,0.0240295748613678,28,43.1358631530583,92.9804278613862
"1167",30,1,7,876,574,0.640416047548291,0.334323922734027,0.485884101040119,0.0564635958395245,0.457652303120357,0.025260029717682,35,100.735987346894,58.170721418177
"1168",30,1,8,883,683,0.552016985138004,0.411889596602972,0.768577494692144,0.110403397027601,0.121019108280255,0.0360934182590234,33,94.4450681058093,109.380402693364
"1169",30,1,9,956,612,0.731243001119821,0.197088465845465,0.750279955207167,0.115341545352744,0.13437849944009,0.0716685330347144,43,116.045628005889,75.3160957225882
"1170",30,1,10,908,569,0.372832369942197,0.601156069364162,0.413294797687861,0.153179190751445,0.433526011560694,0.0260115606936416,19,81.0700588308568,57.2791946918083
"1171",30,2,1,913,660,0.708215297450425,0.195467422096317,0.507082152974504,0.135977337110482,0.356940509915014,0.0963172804532578,21,118.792701628693,81.7023776348215
"1172",30,2,2,830,642,0.696261682242991,0.294392523364486,0.644859813084112,0.0864485981308411,0.268691588785047,0.00934579439252336,18,75.6739333984936,75.1025843688501
"1173",30,2,3,1054,673,0.701030927835051,0.193814432989691,0.488659793814433,0.0597938144329897,0.451546391752577,0.105154639175258,29,130.026649230239,77.7183648043816
"1174",30,2,4,952,559,0.389929742388759,0.581967213114754,0.362997658079625,0.202576112412178,0.434426229508197,0.0281030444964871,43,102.470952640291,83.7378268411115
"1175",30,2,5,859,570,0.424657534246575,0.482876712328767,0.118150684931507,0.200342465753425,0.681506849315068,0.0924657534246575,44,135.324021433304,67.0304508961764
"1176",30,2,6,897,670,0.4625,0.455357142857143,0.286607142857143,0.3375,0.375892857142857,0.0821428571428571,51,134.310486649329,119.511708766824
"1177",30,2,7,926,706,0.761290322580645,0.141935483870968,0.576344086021505,0.0688172043010753,0.354838709677419,0.0967741935483871,22,85.2880002828853,92.0235938217128
"1178",30,2,8,907,619,0.502985074626866,0.432835820895522,0.4,0.16865671641791,0.43134328358209,0.0641791044776119,44,137.450244336187,106.430787942046
"1179",30,2,9,830,680,0.550819672131148,0.419672131147541,0.29672131147541,0.342622950819672,0.360655737704918,0.0295081967213115,38,60.094715195349,96.5573493417534
"1180",30,2,10,906,634,0.776978417266187,0.117505995203837,0.621103117505995,0.0623501199040767,0.316546762589928,0.105515587529976,23,109.997076622912,79.1633846410885
"1181",30,3,1,1012,632,0.76138147566719,0.0832025117739403,0.65149136577708,0.0518053375196232,0.296703296703297,0.15541601255887,38,162.732189447359,61.4594508480089
"1182",30,3,2,831,656,0.765567765567766,0.194139194139194,0.606227106227106,0.119047619047619,0.274725274725275,0.0402930402930403,36,86.405777383229,58.0820703450803
"1183",30,3,3,797,708,0.319880418535127,0.47085201793722,0.255605381165919,0.0881913303437967,0.656203288490284,0.209267563527653,43,118.456191048498,70.7330491604404
"1184",30,3,4,902,648,0.67699642431466,0.148986889153754,0.529201430274136,0.0166865315852205,0.454112038140644,0.174016686531585,50,176.559196529194,43.0710665747692
"1185",30,3,5,930,662,0.913793103448276,0.0763546798029557,0.817733990147783,0.0763546798029557,0.105911330049261,0.00985221674876847,16,86.56165011872,51.7884156087444
"1186",30,3,6,974,723,0.549277266754271,0.236530880420499,0.386333771353482,0.0827858081471748,0.530880420499343,0.21419185282523,54,161.875717057618,119.99651797709
"1187",30,3,7,875,739,0.75085910652921,0.195876288659794,0.506872852233677,0.101374570446735,0.391752577319588,0.0532646048109966,32,77.7702756488292,66.0803928822521
"1188",30,3,8,963,643,0.63019693654267,0.201312910284464,0.382932166301969,0.0634573304157549,0.553610503282276,0.168490153172867,35,114.357929120677,59.1663812372601
"1189",30,3,9,925,645,0.639652677279305,0.295224312590449,0.356005788712012,0.0520984081041968,0.591895803183792,0.065123010130246,41,102.981048801288,66.6570562966591
"1190",30,3,10,1046,674,0.918367346938776,0.0591836734693878,0.808163265306122,0.0285714285714286,0.163265306122449,0.0224489795918367,26,55.9819364943816,43.2040785478101
"1191",30,4,1,876,587,0.735099337748344,0.101545253863135,0.701986754966887,0.0353200883002208,0.262693156732892,0.163355408388521,30,76.1243590426687,143.117175190949
"1192",30,4,2,948,623,0.731397459165154,0.125226860254083,0.622504537205082,0.0381125226860254,0.339382940108893,0.143375680580762,34,86.1555188192401,92.0141292674583
"1193",30,4,3,876,689,0.391791044776119,0.317164179104478,0.270522388059701,0.16044776119403,0.569029850746269,0.291044776119403,37,111.878734065552,129.714605772169
"1194",30,4,4,858,635,0.610966057441253,0.195822454308094,0.326370757180157,0.161879895561358,0.511749347258486,0.193211488250653,21,166.666473636857,135.100472534463
"1195",30,4,5,949,624,0.58974358974359,0.257575757575758,0.34965034965035,0.107226107226107,0.543123543123543,0.152680652680653,55,128.972811126651,119.106653859081
"1196",30,4,6,941,618,0.774757281553398,0.223300970873786,0.658252427184466,0.223300970873786,0.118446601941748,0.00194174757281553,30,92.1073094593441,109.992295054021
"1197",30,4,7,956,701,0.331506849315069,0.561643835616438,0.298630136986301,0.208219178082192,0.493150684931507,0.106849315068493,28,132.75370507559,119.555041189812
"1198",30,4,8,990,739,0.609649122807018,0.327850877192982,0.492324561403509,0.184210526315789,0.323464912280702,0.0625,57,131.951471010013,96.5464103012493
"1199",30,4,9,794,622,0.708265802269044,0.247974068071313,0.376012965964344,0.0486223662884927,0.575364667747164,0.0437601296596434,42,79.0832432879033,66.9881430515438
"1200",30,4,10,799,693,0.777490297542044,0.157826649417853,0.6248382923674,0.0646830530401035,0.310478654592497,0.0646830530401035,46,98.0116694757168,82.5995516020955
"1201",31,1,1,994,577,0.178438661710037,0.793680297397769,0.0315985130111524,0.394052044609665,0.574349442379182,0.0278810408921933,62,116.267262068511,46.3067339769713
"1202",31,1,2,959,491,0.352671755725191,0.551145038167939,0.204580152671756,0.343511450381679,0.451908396946565,0.0961832061068702,83,167.598014996745,84.9910668137813
"1203",31,1,3,1061,625,0.0101010101010101,0.939393939393939,0.0437710437710438,0.427609427609428,0.528619528619529,0.0505050505050505,32,171.222975994182,82.6293805442694
"1204",31,1,4,957,590,0.206429780033841,0.700507614213198,0.159052453468697,0.460236886632826,0.380710659898477,0.0930626057529611,86,153.39633388191,104.797410949326
"1205",31,1,5,866,637,0.426966292134831,0.434456928838951,0.228464419475655,0.149812734082397,0.621722846441948,0.138576779026217,35,104.589212738624,72.0360986717503
"1206",31,1,6,891,611,0.231601731601732,0.670995670995671,0.147186147186147,0.181818181818182,0.670995670995671,0.0974025974025974,53,169.747728640282,91.4295244655907
"1207",31,1,7,904,518,0.223350253807107,0.685279187817259,0.140439932318105,0.321489001692047,0.538071065989848,0.0913705583756345,63,179.779916138112,93.6277213833293
"1208",31,1,8,912,620,0.0737327188940092,0.785714285714286,0.341013824884793,0.456221198156682,0.202764976958525,0.140552995391705,56,172.867642917857,85.9829772314871
"1209",31,1,9,996,567,0.137516688918558,0.771695594125501,0.333778371161549,0.473965287049399,0.192256341789052,0.0907877169559413,89,189.571631143473,92.9564577413719
"1210",31,1,10,961,600,0.445512820512821,0.407051282051282,0.442307692307692,0.176282051282051,0.381410256410256,0.147435897435897,36,120.753775584381,122.648037747439
"1211",31,2,1,974,611,0.345911949685535,0.644654088050314,0.0786163522012579,0.213836477987421,0.707547169811321,0.00943396226415094,29,103.940731836665,80.4416914249999
"1212",31,2,2,914,603,0.639769452449568,0.348703170028818,0.236311239193084,0.132564841498559,0.631123919308357,0.0115273775216138,33,76.6474281612628,91.6419022861023
"1213",31,2,3,1036,678,0.0868421052631579,0.610526315789474,0.0394736842105263,0.192105263157895,0.768421052631579,0.302631578947368,51,229.744000551644,137.574399010709
"1214",31,2,4,1011,536,0.0930888575458392,0.82228490832158,0.077574047954866,0.310296191819464,0.61212976022567,0.0846262341325811,72,183.32942493314,61.2427736487147
"1215",31,2,5,931,543,0.0249480249480249,0.871101871101871,0.0249480249480249,0.395010395010395,0.58004158004158,0.103950103950104,60,95.0383846733165,94.2139956150742
"1216",31,2,6,926,650,0.203661327231121,0.697940503432494,0.0675057208237986,0.364988558352403,0.567505720823799,0.0983981693363844,100,203.197196680622,80.1778959023849
"1217",31,2,7,994,592,0.104712041884817,0.782722513089005,0.0392670157068063,0.431937172774869,0.528795811518325,0.112565445026178,52,99.6944956789608,162.143247357324
"1218",31,2,8,938,666,0.120840630472855,0.612959719789842,0.0385288966725044,0.339754816112084,0.621716287215412,0.266199649737303,72,321.696281998249,287.99233144772
"1219",31,2,9,905,689,0.437869822485207,0.477317554240631,0.124260355029586,0.345167652859961,0.530571992110454,0.0848126232741617,58,155.57459805205,124.099994048705
"1220",31,2,10,940,613,0.654867256637168,0.250737463126844,0.324483775811209,0.156342182890855,0.519174041297935,0.0943952802359882,38,75.3124940133416,116.250565489944
"1221",31,3,1,979,619,0.626168224299065,0.220560747663551,0.429906542056075,0.100934579439252,0.469158878504673,0.153271028037383,59,149.726527965811,83.6865572254577
"1222",31,3,2,863,659,0.769722814498934,0.181236673773987,0.652452025586354,0.110874200426439,0.236673773987207,0.0490405117270789,49,134.875408157665,57.5221963213773
"1223",31,3,3,843,671,0.188948306595365,0.618538324420677,0.0980392156862745,0.240641711229947,0.661319073083779,0.192513368983957,66,144.495915429849,80.860790082022
"1224",31,3,4,897,630,0.408250355618777,0.362731152204836,0.203413940256046,0.108108108108108,0.688477951635846,0.229018492176387,78,171.626214439302,82.580227360669
"1225",31,3,5,990,654,0.620481927710843,0.234939759036145,0.412650602409639,0.198795180722892,0.38855421686747,0.144578313253012,38,153.411518766409,140.552283654206
"1226",31,3,6,987,682,0.258373205741627,0.57097288676236,0.0239234449760766,0.197767145135566,0.778309409888357,0.170653907496013,68,224.819786105441,94.1640726266318
"1227",31,3,7,933,684,0.533622559652928,0.362255965292842,0.136659436008677,0.227765726681128,0.635574837310195,0.10412147505423,57,112.364673154443,103.561878784278
"1228",31,3,8,993,609,0.367609254498715,0.48586118251928,0.259640102827764,0.16452442159383,0.575835475578406,0.146529562982005,46,119.010790500537,53.4557895945306
"1229",31,3,9,945,598,0.275179856115108,0.64568345323741,0.079136690647482,0.169064748201439,0.751798561151079,0.079136690647482,62,126.941761719127,55.7598893524483
"1230",31,3,10,1078,618,0.460759493670886,0.470886075949367,0.169620253164557,0.212658227848101,0.617721518987342,0.0683544303797468,45,90.9574373065665,53.1034335792648
"1231",31,4,1,898,548,0.412658227848101,0.427848101265823,0.448101265822785,0.179746835443038,0.372151898734177,0.159493670886076,42,96.8072583786758,109.265670745193
"1232",31,4,2,933,549,0.441176470588235,0.350678733031674,0.226244343891403,0.0927601809954751,0.680995475113122,0.208144796380091,61,125.977018820495,121.944640229099
"1233",31,4,3,917,679,0.35796766743649,0.418013856812933,0.166281755196305,0.263279445727483,0.570438799076212,0.224018475750577,54,117.587645777354,98.0126724683731
"1234",31,4,4,902,665,0.735099337748344,0.119205298013245,0.566225165562914,0.0364238410596026,0.397350993377483,0.145695364238411,35,139.168762297322,104.367170994039
"1235",31,4,5,964,582,0.352395672333849,0.482225656877898,0.0865533230293663,0.239567233384853,0.673879443585781,0.165378670788253,84,168.53764022301,94.1435620195382
"1236",31,4,6,990,644,0.799043062200957,0.150717703349282,0.511961722488038,0.129186602870813,0.358851674641148,0.0502392344497608,54,98.2369192127979,70.7181595199951
"1237",31,4,7,937,729,0.604240282685512,0.257950530035336,0.579505300353357,0.088339222614841,0.332155477031802,0.137809187279152,36,158.977323176675,89.2722386578721
"1238",31,4,8,994,813,0.540136054421769,0.259863945578231,0.39047619047619,0.205442176870748,0.404081632653061,0.2,92,271.172949640594,226.122591844876
"1239",31,4,9,800,654,0.85077519379845,0.0930232558139535,0.562015503875969,0.0348837209302326,0.403100775193798,0.0562015503875969,60,96.0550814697551,51.5235167771268
"1240",31,4,10,867,679,0.595238095238095,0.234920634920635,0.471428571428571,0.0920634920634921,0.436507936507937,0.16984126984127,80,117.273395037721,136.06911394292
"1241",32,1,1,937,499,0.0846394984326019,0.652037617554859,0.0391849529780564,0.617554858934169,0.343260188087774,0.263322884012539,56,227.787973853368,139.226865362328
"1242",32,1,2,973,343,0.0238095238095238,0.852130325814536,0.0238095238095238,0.849624060150376,0.1265664160401,0.12406015037594,51,125.385293050786,81.8860892857876
"1243",32,1,3,1046,516,0,0.789473684210526,0,0.753462603878116,0.246537396121884,0.210526315789474,24,105.418984238413,81.6369912352858
"1244",32,1,4,944,452,0.0181818181818182,0.724675324675325,0.012987012987013,0.723376623376623,0.263636363636364,0.257142857142857,40,215.287202667311,119.793263622981
"1245",32,1,5,873,575,0.150769230769231,0.436923076923077,0.0861538461538462,0.415384615384615,0.498461538461538,0.412307692307692,31,202.41198940096,240.460170398195
"1246",32,1,6,878,469,0.101633393829401,0.773139745916515,0.101633393829401,0.666061705989111,0.232304900181488,0.125226860254083,48,123.529874267437,121.212775705693
"1247",32,1,7,865,403,0.0140449438202247,0.814606741573034,0.00280898876404494,0.742977528089888,0.254213483146067,0.171348314606742,47,136.544639741507,122.929082988671
"1248",32,1,8,903,510,0.0662878787878788,0.795454545454545,0.0662878787878788,0.785984848484849,0.147727272727273,0.138257575757576,40,119.190776120115,129.914513823746
"1249",32,1,9,971,467,0.0401737242128122,0.86970684039088,0.0401737242128122,0.853420195439739,0.106406080347448,0.0901194353963084,46,108.792139629803,68.8948055529708
"1250",32,1,10,832,526,0.0852941176470588,0.438235294117647,0.0882352941176471,0.411764705882353,0.5,0.476470588235294,34,246.944625480356,274.454234844758
"1251",32,2,1,950,515,0.108187134502924,0.590643274853801,0.108187134502924,0.546783625730994,0.345029239766082,0.301169590643275,35,132.717979840624,180.51335276365
"1252",32,2,2,940,420,0.114713216957606,0.301745635910224,0.0972568578553616,0.271820448877805,0.630922693266833,0.58354114713217,32,146.848274652985,148.037324251634
"1253",32,2,3,1069,533,0.117773019271949,0.638115631691649,0.0770877944325482,0.629550321199143,0.293361884368308,0.244111349036403,42,197.850766247299,162.943946278251
"1254",32,2,4,1031,393,0.0311750599520384,0.711031175059952,0.0179856115107914,0.676258992805755,0.305755395683453,0.25779376498801,71,191.409312028684,118.678016666754
"1255",32,2,5,922,473,0.0738831615120275,0.666666666666667,0.013745704467354,0.608247422680412,0.378006872852234,0.259450171821306,53,181.964509748005,116.948061869958
"1256",32,2,6,959,572,0.150793650793651,0.738095238095238,0.119047619047619,0.701940035273369,0.179012345679012,0.111111111111111,76,108.739596035069,119.067594901231
"1257",32,2,7,927,463,0.0873563218390805,0.48735632183908,0.071264367816092,0.471264367816092,0.457471264367816,0.425287356321839,46,221.373746197129,155.800990711119
"1258",32,2,8,943,426,0.0568356374807988,0.660522273425499,0.0552995391705069,0.645161290322581,0.299539170506912,0.282642089093702,53,208.859594469938,136.322834688092
"1259",32,2,9,903,538,0.152845528455285,0.619512195121951,0.0747967479674797,0.604878048780488,0.320325203252033,0.227642276422764,56,110.431590430371,140.617933146807
"1260",32,2,10,883,457,0.0494791666666667,0.369791666666667,0.0338541666666667,0.3046875,0.661458333333333,0.580729166666667,36,207.668443944683,221.238464859376
"1261",32,3,1,956,522,0.14785373608903,0.543720190779014,0.12241653418124,0.502384737678855,0.375198728139905,0.308426073131955,60,192.873401978621,174.711780737489
"1262",32,3,2,852,508,0.189090909090909,0.609090909090909,0.174545454545455,0.585454545454545,0.24,0.201818181818182,41,151.270119350335,164.145699883008
"1263",32,3,3,827,568,0.0523255813953488,0.664244186046512,0.0377906976744186,0.607558139534884,0.354651162790698,0.28343023255814,46,121.197535107877,147.532783999241
"1264",32,3,4,822,546,0.133982947624848,0.331303288672351,0.0986601705237515,0.28258221680877,0.618757612667479,0.534713763702801,79,226.220008956413,199.513861469251
"1265",32,3,5,951,502,0.131840796019901,0.68407960199005,0.111940298507463,0.58955223880597,0.298507462686567,0.18407960199005,39,98.2847193981677,131.004780163483
"1266",32,3,6,1000,582,0.188442211055276,0.522613065326633,0.146984924623116,0.413316582914573,0.439698492462312,0.28894472361809,67,166.669072325088,189.322845423325
"1267",32,3,7,899,588,0.15,0.657142857142857,0.123214285714286,0.594642857142857,0.282142857142857,0.192857142857143,47,123.67304115972,147.881897847901
"1268",32,3,8,954,530,0.239130434782609,0.452173913043478,0.160869565217391,0.35,0.489130434782609,0.308695652173913,45,104.815067586653,135.315330443816
"1269",32,3,9,961,536,0.152394775036284,0.741654571843251,0.103047895500726,0.687953555878084,0.20899854862119,0.105950653120464,48,120.016873637688,106.713235131998
"1270",32,3,10,1046,510,0.150627615062762,0.638075313807531,0.150627615062762,0.638075313807531,0.211297071129707,0.211297071129707,47,92.9034214116147,162.940255343808
"1271",32,4,1,894,491,0.191666666666667,0.541666666666667,0.175,0.51875,0.30625,0.266666666666667,41,94.7801666787927,175.116067647825
"1272",32,4,2,942,463,0.16636197440585,0.630712979890311,0.115173674588665,0.619744058500914,0.26508226691042,0.202925045703839,50,103.754135277982,152.974335052465
"1273",32,4,3,903,634,0.173745173745174,0.480694980694981,0.148648648648649,0.332046332046332,0.519305019305019,0.345559845559846,51,117.491446278947,171.788963555385
"1274",32,4,4,950,599,0.201117318435754,0.497206703910615,0.103351955307263,0.477653631284916,0.418994413407821,0.301675977653631,39,215.610486402439,203.582011112445
"1275",32,4,5,946,501,0.158878504672897,0.557242990654206,0.136682242990654,0.495327102803738,0.367990654205608,0.283878504672897,74,121.320400581867,153.983021877974
"1276",32,4,6,979,544,0.306288032454361,0.584178498985801,0.231237322515213,0.55578093306288,0.212981744421907,0.109533468559838,44,137.860135698018,140.935560490562
"1277",32,4,7,926,591,0.192200557103064,0.618384401114206,0.192200557103064,0.568245125348189,0.239554317548747,0.18941504178273,35,129.161668710397,183.071123284539
"1278",32,4,8,875,601,0.17563117453348,0.537870472008782,0.125137211855104,0.447859495060373,0.427003293084523,0.286498353457739,89,304.846595405742,217.054043961911
"1279",32,4,9,809,519,0.285932721712538,0.432721712538226,0.178899082568807,0.318042813455657,0.503058103975535,0.281345565749235,58,102.711262889233,162.977015495425
"1280",32,4,10,866,532,0.162346521145975,0.46793997271487,0.1268758526603,0.416098226466576,0.457025920873124,0.369713506139154,67,139.336096644328,196.442189461035
"1281",33,1,1,940,528,0.302828618968386,0.675540765391015,0.231281198003328,0.667221297836938,0.101497504159734,0.021630615640599,62,73.4311725989376,85.4382118949417
"1282",33,1,2,958,422,0.211155378486056,0.768924302788845,0.188579017264276,0.766268260292165,0.0451527224435591,0.0199203187250996,81,98.2169944633177,90.580876077748
"1283",33,1,3,1033,581,0.0574018126888218,0.861027190332326,0.132930513595166,0.637462235649547,0.229607250755287,0.081570996978852,37,107.588171164535,73.9333256130941
"1284",33,1,4,915,499,0.0751043115438109,0.874826147426982,0.0709318497913769,0.826147426981919,0.102920723226704,0.0500695410292072,73,99.2142468204792,92.3677344937402
"1285",33,1,5,824,557,0.25,0.714285714285714,0.25,0.698051948051948,0.051948051948052,0.0357142857142857,38,61.8150727691384,84.4512219355398
"1286",33,1,6,867,616,0.345419847328244,0.635496183206107,0.288167938931298,0.377862595419847,0.333969465648855,0.0190839694656489,67,74.1983124821554,133.660065724193
"1287",33,1,7,870,493,0.199013157894737,0.78125,0.138157894736842,0.565789473684211,0.296052631578947,0.0197368421052632,68,93.064774442514,78.694665737345
"1288",33,1,8,878,575,0.125,0.875,0.233606557377049,0.725409836065574,0.040983606557377,0,67,90.6416696898518,70.3252222731317
"1289",33,1,9,967,543,0.220570012391574,0.762081784386617,0.313506815365551,0.594795539033457,0.0916976456009913,0.0173482032218092,74,69.3388714714573,57.5129418564239
"1290",33,1,10,893,546,0.401384083044983,0.595155709342561,0.401384083044983,0.484429065743945,0.114186851211073,0.00346020761245675,36,78.6663929774529,84.8018247502308
"1291",33,2,1,934,544,0.171091445427729,0.793510324483776,0.135693215339233,0.746312684365782,0.117994100294985,0.0353982300884956,29,80.4892335668671,84.4844023435512
"1292",33,2,2,904,558,0.404040404040404,0.590909090909091,0.381313131313131,0.512626262626263,0.106060606060606,0.00505050505050505,48,66.8621514093941,138.829617541113
"1293",33,2,3,1088,592,0.390350877192982,0.554824561403509,0.337719298245614,0.486842105263158,0.175438596491228,0.0548245614035088,43,102.453032858877,92.302998169442
"1294",33,2,4,1025,475,0.234669811320755,0.765330188679245,0.216981132075472,0.659198113207547,0.123820754716981,0,85,85.5211548037433,104.164603773925
"1295",33,2,5,919,500,0.238754325259516,0.730103806228374,0.221453287197232,0.714532871972318,0.0640138408304498,0.0311418685121107,71,59.8649648278593,82.2501671265005
"1296",33,2,6,958,590,0.149812734082397,0.813670411985019,0.115168539325843,0.758426966292135,0.126404494382022,0.0365168539325843,96,118.004279545373,90.4912042269299
"1297",33,2,7,967,606,0.196388261851016,0.778781038374718,0.153498871331828,0.720090293453725,0.126410835214447,0.0248306997742664,51,83.9190486611184,104.141126671107
"1298",33,2,8,969,536,0.201201201201201,0.734234234234234,0.147147147147147,0.630630630630631,0.222222222222222,0.0645645645645646,72,135.766494337441,101.233169356696
"1299",33,2,9,898,639,0.382539682539683,0.585714285714286,0.30952380952381,0.563492063492063,0.126984126984127,0.0317460317460317,66,75.5940662159719,114.332034319147
"1300",33,2,10,958,557,0.370927318295739,0.558897243107769,0.295739348370927,0.523809523809524,0.180451127819549,0.0701754385964912,46,107.895323557011,119.23811525619
"1301",33,3,1,967,497,0.145427286356822,0.748125937031484,0.0929535232383808,0.616191904047976,0.290854572713643,0.106446776611694,63,132.323377280645,75.6092068213641
"1302",33,3,2,826,549,0.208872458410351,0.722735674676525,0.127541589648799,0.591497227356747,0.280961182994455,0.0683918669131238,56,84.3141892179275,83.9707583418043
"1303",33,3,3,808,595,0.0436681222707424,0.799126637554585,0.0232896652110626,0.634643377001456,0.342066957787482,0.157205240174672,71,118.051371393793,76.3150282516775
"1304",33,3,4,907,490,0.1243961352657,0.634057971014493,0.0688405797101449,0.550724637681159,0.380434782608696,0.241545893719807,100,172.838821880636,84.9454919931358
"1305",33,3,5,936,519,0.235,0.76,0.0825,0.745,0.1725,0.005,44,85.5367412285504,63.7124852364119
"1306",33,3,6,968,627,0.143617021276596,0.793882978723404,0.0598404255319149,0.589095744680851,0.351063829787234,0.0625,81,61.0807393162978,81.940713497746
"1307",33,3,7,877,611,0.255434782608696,0.625,0.182971014492754,0.606884057971015,0.210144927536232,0.119565217391304,62,107.680475483399,111.52992007925
"1308",33,3,8,934,498,0.0892857142857143,0.75297619047619,0.0714285714285714,0.633928571428571,0.294642857142857,0.157738095238095,44,115.153512062588,67.7482239242018
"1309",33,3,9,881,538,0.211805555555556,0.569444444444444,0.128472222222222,0.388888888888889,0.482638888888889,0.21875,44,89.2317495151125,93.0404086319844
"1310",33,3,10,995,472,0,0.814814814814815,0,0.777777777777778,0.222222222222222,0.185185185185185,41,97.7673069451343,68.6495971827067
"1311",33,4,1,866,447,0.00650759219088937,0.817787418655098,0.00867678958785249,0.79175704989154,0.199566160520607,0.175704989154013,43,68.951657235495,67.0814917769751
"1312",33,4,2,947,390,0.00364298724954463,0.706739526411658,0,0.633879781420765,0.366120218579235,0.289617486338798,49,97.633080799637,83.9283049497051
"1313",33,4,3,891,443,0.0121212121212121,0.446464646464646,0,0.43030303030303,0.56969696969697,0.541414141414141,52,113.833033242545,117.5463246509
"1314",33,4,4,809,427,0,0.728045325779037,0,0.609065155807365,0.390934844192635,0.271954674220963,40,108.579117664272,99.0981545619046
"1315",33,4,5,942,341,0,0.198809523809524,0,0.198809523809524,0.801190476190476,0.801190476190476,84,82.9048411472913,82.9377007727313
"1316",33,4,6,934,418,0,0.765432098765432,0,0.765432098765432,0.234567901234568,0.234567901234568,57,114.014433296173,78.8324717605084
"1317",33,4,7,916,452,0,0.392156862745098,0,0.355742296918768,0.644257703081233,0.607843137254902,42,82.0292989789858,108.610808175212
"1318",33,4,8,972,607,0.214822771213749,0.683136412459721,0.105263157894737,0.65843179377014,0.236305048335124,0.102040816326531,105,143.562635921087,96.2921954044613
"1319",33,4,9,778,416,0.011400651465798,0.617263843648209,0,0.519543973941368,0.480456026058632,0.371335504885993,64,59.5935477646896,77.0353518657951
"1320",33,4,10,819,397,0,0.398943196829591,0,0.398943196829591,0.60105680317041,0.60105680317041,86,92.8632762378123,75.7472573795136
"1321",34,1,1,943,529,0.0288753799392097,0.958966565349544,0,0.908814589665654,0.0911854103343465,0.0121580547112462,28,50.544792380687,29.7764336306381
"1322",34,1,2,926,446,0.0446096654275093,0.939281288723668,0.0111524163568773,0.755885997521685,0.232961586121437,0.0161090458488228,27,42.4186410936517,75.1745270207782
"1323",34,1,3,958,543,0,0.861413043478261,0,0.790760869565217,0.209239130434783,0.138586956521739,20,193.810016925546,131.1823243192
"1324",34,1,4,927,512,0.01625,0.98375,0.0125,0.9625,0.025,0,25,45.3293158452673,38.3430606294998
"1325",34,1,5,802,574,0.189759036144578,0.762048192771084,0.11144578313253,0.572289156626506,0.316265060240964,0.0481927710843374,19,65.9259923241812,76.1585303959347
"1326",34,1,6,859,505,0.0239316239316239,0.931623931623932,0.0239316239316239,0.671794871794872,0.304273504273504,0.0444444444444444,29,36.7460987288116,88.9534446711827
"1327",34,1,7,831,404,0,0.783422459893048,0,0.675133689839572,0.324866310160428,0.216577540106952,28,59.1331358788974,72.7407323283631
"1328",34,1,8,862,510,0,1,0,1,0,0,25,59.2628290591436,43.1754443941027
"1329",34,1,9,935,517,0.0381679389312977,0.959651035986914,0.0610687022900763,0.907306434023991,0.0316248636859324,0.00218102508178844,42,43.8983509699681,37.6845496416757
"1330",34,1,10,908,500,0.118032786885246,0.855737704918033,0.118032786885246,0.645901639344262,0.236065573770492,0.0262295081967213,20,95.5278355434265,46.0002851024664
"1331",34,2,1,936,444,0,0.889784946236559,0,0.889784946236559,0.110215053763441,0.110215053763441,18,119.182426662826,46.5648531968388
"1332",34,2,2,848,406,0.0163551401869159,0.698598130841122,0,0.602803738317757,0.397196261682243,0.285046728971963,22,42.443805362833,57.8471815891614
"1333",34,2,3,1024,413,0,0.396761133603239,0,0.396761133603239,0.603238866396761,0.603238866396761,33,104.94625342269,63.2525339740595
"1334",34,2,4,968,355,0,0.73734610123119,0,0.73734610123119,0.26265389876881,0.26265389876881,39,66.0395948456616,38.7180166518132
"1335",34,2,5,878,400,0,0.634285714285714,0,0.634285714285714,0.365714285714286,0.365714285714286,37,92.2827106494345,25.3953680851727
"1336",34,2,6,865,429,0,0.353477765108324,0,0.353477765108324,0.646522234891676,0.646522234891676,75,214.117557934598,80.0172019291451
"1337",34,2,7,905,474,0,0.54932735426009,0,0.54932735426009,0.45067264573991,0.45067264573991,34,76.5299168541392,66.9493611313878
"1338",34,2,8,912,444,0,0.914446002805049,0,0.914446002805049,0.0855539971949509,0.0855539971949509,43,104.538001778824,35.103914886268
"1339",34,2,9,821,466,0,0.739811912225705,0,0.739811912225705,0.260188087774295,0.260188087774295,32,59.6881350048987,48.1872186466469
"1340",34,2,10,912,500,0,0.971084337349398,0,0.942168674698795,0.0578313253012048,0.0289156626506024,29,48.7079216214715,20.2908950976573
"1341",34,3,1,934,428,0,0.897590361445783,0,0.897590361445783,0.102409638554217,0.102409638554217,33,103.914911600219,32.7289755376565
